channelName,title,relevant_tags,combined_text,url,date,duration,text,thumbnailUrl,cleaned_text,tags
Hitting Done Right - HDR,Lid Drill - Connection and Direction | Hitting Done Right,"swing,drill,hitting","Lid Drill - Connection and Direction | Hitting Done Right Great, easy feel drill for players who push the hands away early or who have trouble with releasing to the middle (bad direction). Warm up drill for players of all ages!

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://www.youtube.com/watch?v=jgzWmJVDFx0,9/13/2022,1:42,"Great, easy feel drill for players who push the hands away early or who have trouble with releasing to the middle (bad direction). Warm up drill for players of all ages!

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://i.ytimg.com/vi/jgzWmJVDFx0/maxresdefault.jpg,"lid drill  connection and direction  hitting done right great easy feel drill for players who push the hands away early or who have trouble with releasing to the middle bad direction warm up drill for players of all ages

get your personalized swing analysis and hitting course at httpshittingdonerightcom","ages, analysis, away, bad, connection, course, direction, drill, early, easy, feel, great, hands, hitting, httpshittingdonerightcom, middle, personalized, players, push, right, swing, warm"
Hitting Done Right - HDR,Rear Arm Angle - Connection | Hitting Done Right,"barrel,swing,drill,hitting,practice","Rear Arm Angle - Connection | Hitting Done Right This drill highlights the importance of holding the angle in the rear arm. Maintaining the rear arm angle is critical in keeping the swing short (no casting) so the player can maintain barrel control.

Get your personalized hitting analysis and practice plan at https://hittingdoneright.com/",https://www.youtube.com/watch?v=AarRQC83EZs,9/13/2022,1:41,"This drill highlights the importance of holding the angle in the rear arm. Maintaining the rear arm angle is critical in keeping the swing short (no casting) so the player can maintain barrel control.

Get your personalized hitting analysis and practice plan at https://hittingdoneright.com/",https://i.ytimg.com/vi/AarRQC83EZs/maxresdefault.jpg,"rear arm angle  connection  hitting done right this drill highlights the importance of holding the angle in the rear arm maintaining the rear arm angle is critical in keeping the swing short no casting so the player can maintain barrel control

get your personalized hitting analysis and practice plan at httpshittingdonerightcom","analysis, arm, barrel, connection, control, drill, highlights, hitting, httpshittingdonerightcom, importance, keeping, maintain, maintaining, personalized, plan, player, practice, rear, right, short, swing"
Hitting Done Right - HDR,Med Ball Load - Hip Load and Coil | Hitting Done Right,"swing,drill,load,balance,hitting","Med Ball Load - Hip Load and Coil | Hitting Done Right This drill is designed to work on the cooling move into rear hip as well as rear leg balance and control. Improper load or forgetting to load is major flaw for many young hitters. Using to weight of the med ball is a great way to understand balance and control of the body.

Get your personalized hitting swing analysis at https://hittingdoneright.com",https://www.youtube.com/watch?v=56CEQx7RL0U,9/7/2022,1:31,"This drill is designed to work on the cooling move into rear hip as well as rear leg balance and control. Improper load or forgetting to load is major flaw for many young hitters. Using to weight of the med ball is a great way to understand balance and control of the body.

Get your personalized hitting swing analysis at https://hittingdoneright.com",https://i.ytimg.com/vi/56CEQx7RL0U/maxresdefault.jpg,"med ball load  hip load and coil  hitting done right this drill is designed to work on the cooling move into rear hip as well as rear leg balance and control improper load or forgetting to load is major flaw for many young hitters using to weight of the med ball is a great way to understand balance and control of the body

get your personalized hitting swing analysis at httpshittingdonerightcom","analysis, balance, ball, body, coil, control, designed, drill, great, hip, hitters, hitting, httpshittingdonerightcom, improper, leg, load, major, med, personalized, rear, right, swing, understand, using, way, work, young"
Hitting Done Right - HDR,Connection Ball - short swing drill | Hitting Done Right,"swing,drill,hitting",Connection Ball - short swing drill | Hitting Done Right This drill helps players who get disconnected (long) in their swing. The use of the connection ball enhances the awareness of the upper body specifically arms as the player initiates the turn phase of the swing. The ball size can be inflated or deflated to fit each player.,https://www.youtube.com/watch?v=1f31lG_NF-I,9/7/2022,1:46,This drill helps players who get disconnected (long) in their swing. The use of the connection ball enhances the awareness of the upper body specifically arms as the player initiates the turn phase of the swing. The ball size can be inflated or deflated to fit each player.,https://i.ytimg.com/vi/1f31lG_NF-I/maxresdefault.jpg,connection ball  short swing drill  hitting done right this drill helps players who get disconnected long in their swing the use of the connection ball enhances the awareness of the upper body specifically arms as the player initiates the turn phase of the swing the ball size can be inflated or deflated to fit each player,"arms, awareness, ball, body, connection, disconnected, drill, helps, hitting, long, phase, player, players, right, short, size, specifically, swing, turn, upper, use"
Hitting Done Right - HDR,Back Knee Down - Stay Centered | Hitting Done Right,"barrel,swing,drill,power,balance,hitting","Back Knee Down - Stay Centered | Hitting Done Right This drill is to help players stay in their leg through the swing which allows for proper use of the ground and barrel path. Many young players “come out” of their legs as they swing which changes the barrel path and is a detriment to power in the swing.
Balance is such an important aspect of hitting and this drill will create balance awareness for players as well.

Get your personalized hitting analysis at https://hittingdoneright.com",https://www.youtube.com/watch?v=m74alEFc8FE,9/7/2022,1:45,"This drill is to help players stay in their leg through the swing which allows for proper use of the ground and barrel path. Many young players “come out” of their legs as they swing which changes the barrel path and is a detriment to power in the swing.
Balance is such an important aspect of hitting and this drill will create balance awareness for players as well.

Get your personalized hitting analysis at https://hittingdoneright.com",https://i.ytimg.com/vi/m74alEFc8FE/maxresdefault.jpg,"back knee down  stay centered  hitting done right this drill is to help players stay in their leg through the swing which allows for proper use of the ground and barrel path many young players come out of their legs as they swing which changes the barrel path and is a detriment to power in the swing
balance is such an important aspect of hitting and this drill will create balance awareness for players as well

get your personalized hitting analysis at httpshittingdonerightcom","allows, analysis, aspect, awareness, balance, barrel, centered, come, create, drill, ground, help, hitting, httpshittingdonerightcom, important, leg, path, personalized, players, power, proper, right, stay, swing, use, young"
Hitting Done Right - HDR,Baby Steps - Hip Load | Hitting Done Right,"drill,load,hitting","Baby Steps - Hip Load | Hitting Done Right I’m this drill we want players to feel the rear hip being engaged (loaded) as we take our “baby steps”
Great drill for players who raise up in their load phase and create a lot of unnecessary head movement!

Get personalized hitting analysis at https://hittingdoneright.com",https://www.youtube.com/watch?v=Sx-nSeUhACM,9/7/2022,1:28,"I’m this drill we want players to feel the rear hip being engaged (loaded) as we take our “baby steps”
Great drill for players who raise up in their load phase and create a lot of unnecessary head movement!

Get personalized hitting analysis at https://hittingdoneright.com",https://i.ytimg.com/vi/Sx-nSeUhACM/maxresdefault.jpg,"baby steps  hip load  hitting done right im this drill we want players to feel the rear hip being engaged loaded as we take our baby steps
great drill for players who raise up in their load phase and create a lot of unnecessary head movement

get personalized hitting analysis at httpshittingdonerightcom","analysis, create, drill, feel, great, head, hip, hitting, httpshittingdonerightcom, im, load, lot, movement, personalized, phase, players, rear, right, steps, want"
Hitting Done Right - HDR,Closed 45 - Directional Drill (stay closed) | Hitting Done Right,"barrel,swing,drill,power,hitting","Closed 45 - Directional Drill (stay closed) | Hitting Done Right This drill is designed to help players with staying “on the ball” (no pull off) as well as giving players a feel and understanding of swing direction to the middle of the field.
I use this drill often with young players who want to pull hard with front side causing barrel path issues and loss of power.

Get your personalized swing analysis here https://hittingdoneright.com",https://www.youtube.com/watch?v=nqrEjXVRfBc,9/7/2022,1:42,"This drill is designed to help players with staying “on the ball” (no pull off) as well as giving players a feel and understanding of swing direction to the middle of the field.
I use this drill often with young players who want to pull hard with front side causing barrel path issues and loss of power.

Get your personalized swing analysis here https://hittingdoneright.com",https://i.ytimg.com/vi/nqrEjXVRfBc/maxresdefault.jpg,"closed 45  directional drill stay closed  hitting done right this drill is designed to help players with staying on the ball no pull off as well as giving players a feel and understanding of swing direction to the middle of the field
i use this drill often with young players who want to pull hard with front side causing barrel path issues and loss of power

get your personalized swing analysis here httpshittingdonerightcom","analysis, ball, barrel, causing, designed, direction, directional, drill, feel, field, help, hitting, httpshittingdonerightcom, issues, loss, middle, path, personalized, players, power, pull, right, stay, staying, swing, understanding, use, want, young"
Hitting Done Right - HDR,Turn to the Middle - backside and knob direction | Hitting Done Right,"rotation,swing,hitting","Turn to the Middle - backside and knob direction | Hitting Done Right Strong Backside- Turn to the middle lesson clip

In this clip I also discuss ”knob to the ball” which is a cue that has been around forever, and for good reason! It’s a great cue if the player understands they must start the rotational phase of the swing BEFORE taking the knob to the ball. Hitters can’t simply take the knob to the ball with out the turn initiating the upper half, if they do the swing will be steep and slow, with little to no zone coverage.",https://www.youtube.com/watch?v=4DcZ2OGWujo,9/6/2022,1:38,"Strong Backside- Turn to the middle lesson clip

In this clip I also discuss ”knob to the ball” which is a cue that has been around forever, and for good reason! It’s a great cue if the player understands they must start the rotational phase of the swing BEFORE taking the knob to the ball. Hitters can’t simply take the knob to the ball with out the turn initiating the upper half, if they do the swing will be steep and slow, with little to no zone coverage.",https://i.ytimg.com/vi/4DcZ2OGWujo/maxresdefault.jpg?sqp=-oaymwEmCIAKENAF8quKqQMa8AEB-AH-CYAC0AWKAgwIABABGDkgZShPMA8=&rs=AOn4CLA1mzvI3WfXbaFPK3BtY6Wvw-8_6g,"turn to the middle  backside and knob direction  hitting done right strong backside turn to the middle lesson clip

in this clip i also discuss knob to the ball which is a cue that has been around forever and for good reason its a great cue if the player understands they must start the rotational phase of the swing before taking the knob to the ball hitters cant simply take the knob to the ball with out the turn initiating the upper half if they do the swing will be steep and slow with little to no zone coverage","backside, ball, clip, coverage, cue, direction, discuss, good, great, half, hitters, hitting, knob, lesson, middle, phase, player, right, rotational, simply, slow, start, swing, turn, upper, zone"
Hitting Done Right - HDR,Stay Short To The Ball! (Replace the Elbow) | Hitting Done Right,"swing,drill,hitting","Stay Short To The Ball! (Replace the Elbow) | Hitting Done Right This drill is to help players create a short direct path to the baseball. The verbal cue “replace the elbow” has proven to help young players understand the initial direction of the knob in the swing. Try it today and shorten that swing up!

Get your personalized baseball/softball swing analysis at https://hittingdoneright.com/",https://www.youtube.com/watch?v=qcI3YymbIL0,9/5/2022,1:42,"This drill is to help players create a short direct path to the baseball. The verbal cue “replace the elbow” has proven to help young players understand the initial direction of the knob in the swing. Try it today and shorten that swing up!

Get your personalized baseball/softball swing analysis at https://hittingdoneright.com/",https://i.ytimg.com/vi/qcI3YymbIL0/maxresdefault.jpg,"stay short to the ball replace the elbow  hitting done right this drill is to help players create a short direct path to the baseball the verbal cue replace the elbow has proven to help young players understand the initial direction of the knob in the swing try it today and shorten that swing up

get your personalized baseballsoftball swing analysis at httpshittingdonerightcom","analysis, ball, baseball, create, cue, direct, direction, drill, elbow, help, hitting, httpshittingdonerightcom, knob, path, personalized, players, right, short, shorten, stay, swing, today, try, understand, young"
Hitting Done Right - HDR,PVC Posture Drill (Posture and Tilt) | Hitting Done Right,"swing,drill,pitch,hitting","PVC Posture Drill (Posture and Tilt) | Hitting Done Right This drill is designed to help players feel the proper posture and shoulder tilt in their swing for various pitch locations.  The ability to properly set and maintain posture through the swing is crucial in the development of a clean bat path!

Simple warm up drill for all ages and ability.",https://www.youtube.com/watch?v=p7B12g_o4pQ,9/5/2022,2:37,"This drill is designed to help players feel the proper posture and shoulder tilt in their swing for various pitch locations.  The ability to properly set and maintain posture through the swing is crucial in the development of a clean bat path!

Simple warm up drill for all ages and ability.",https://i.ytimg.com/vi/p7B12g_o4pQ/maxresdefault.jpg,"pvc posture drill posture and tilt  hitting done right this drill is designed to help players feel the proper posture and shoulder tilt in their swing for various pitch locations  the ability to properly set and maintain posture through the swing is crucial in the development of a clean bat path

simple warm up drill for all ages and ability","ability, ages, bat, clean, designed, drill, feel, help, hitting, maintain, path, pitch, players, posture, proper, properly, pvc, right, set, shoulder, simple, swing, tilt, various, warm"
YouGoProBaseball,FIX YOUR DISCONNECTED SWING! (+3 Hitting Drills to GUARANTEE you’re swinging THE RIGHT WAY!) ⚾️,"swing,drill,pitch,hitting,training","FIX YOUR DISCONNECTED SWING! (+3 Hitting Drills to GUARANTEE you’re swinging THE RIGHT WAY!) ⚾️ Check out all of Coach Josh Cathcart's stuff at his website https://hittingdoneright.com/ and follow him on social media @hitting_done_right_hdr

You may remember him as the Baseball Doctor but he's now known as Hitting Done Right on all of the socials but in this video Coach Josh Cathcart shares with us how to stay connected with the Baseball Swing and shares some baseball hitting drills to stay connected.

=====================================

👉SUBSCRIBE TO YOUGOPROBASEBALL YOUTUBE CHANNEL HERE:  https://www.youtube.com/yougopro?sub_...

=====================================

Check out some of Coach Josh Cathcart's other hitting videos we did together here🤙

The Rope Bat Hitting Drills
   • Use THESE Hitting Drills (to instantl...

Connection Ball Hitting Drills
   • Connection Ball Hitting Drills for a ...

=====================================

UGOPROBASEBALL BEST SELLERS

🏓Mini Whiffle Ball Pitching Machine (with Bonuses!)
Personal Pitcher Pro Machine Only - https://ugoprobaseball.com/product/pe...
Ultimate Bundle - https://ugoprobaseball.com/product/th...
MaxBP Original - https://ugoprobaseball.com/product/ma...
MaxBP Pro - https://ugoprobaseball.com/product/ma...

🧤Mini Whiffle Ball Training Glove - https://ugoprobaseball.com/product/we...

🥊Best Baseball Training Gloves! - https://ugoprobaseball.com/product-ca...

🧋Get Your CagePro Tee Here: Best Batting Tee Ever! - https://ugoprobaseball.com/product/th...

🔥BRAND NEW:  We now have 5 sizes available of PORTABLE PITCHING MOUNDS! (with FREE SHIPPING!!!)
Get yours here - https://ugoprobaseball.com/product/po...

⚾️3 Sizes of the Portable Pitching Mounds are Available in the Pro Model with a 1/4 Thick Black Rubber Stall Mat Topper!
Get Yours Here - https://ugoprobaseball.com/product/po...

👑Get your KING OF THE HILL Pitching Trainer (with free video training series & free shipping) today at:
Pro Model - https://ugoprobaseball.com/product/ki...
Standard Model - https://ugoprobaseball.com/product/ki...

📐NEW! Catcher Receiving Ramp - https://ugoprobaseball.com/product/ca...

🎽Check out our collection of Jersey Shadow Box Displays on Sale!
XDeep - https://ugoprobaseball.com/product/ex...
XLarge - https://ugoprobaseball.com/product/xl...

🛠For more great baseball training tools, gloves, pitching aids, hitting aids, and so much more, check out https://ugoprobaseball.com/ for great deals and bonuses with your orders!

💪My Baseball Training Programs - https://www.baseballtrainingprograms.com

➡️My Baseball Blog - https://www.yougoprobaseball.com

=====================================

00:00 How to stay Connected Intro
00:48 What Is a connected swing
02:40 Why young hitters swing & miss
03:10 The Flag Pole Analogy
03:45 Take your Hands to the ball?
05:00 Translating coaching terminology
06:45 Baseball Hitting Drills For Connection
07:32 Turn to Slot Hitting Drill
09:10 Backside Barrier Hitting Drill
10:57 Rear Arm Iso Hitting Drill
12:10 Boxing Analogy
14:02 Follow Josh Cathcart Hitting Done Right

=====================================

🎥Video Production by Studio Nine 13 - https://studionine13.com ����

=====================================

🙏🏻 Thanks so much for watching!  If you've got any questions or comments about connection or baseball hitting drills, hop down below and let's chat there!",https://www.youtube.com/watch?v=8o2uXYng8h0,9/4/2022,15:33,"Check out all of Coach Josh Cathcart's stuff at his website https://hittingdoneright.com/ and follow him on social media @hitting_done_right_hdr

You may remember him as the Baseball Doctor but he's now known as Hitting Done Right on all of the socials but in this video Coach Josh Cathcart shares with us how to stay connected with the Baseball Swing and shares some baseball hitting drills to stay connected.

=====================================

👉SUBSCRIBE TO YOUGOPROBASEBALL YOUTUBE CHANNEL HERE:  https://www.youtube.com/yougopro?sub_...

=====================================

Check out some of Coach Josh Cathcart's other hitting videos we did together here🤙

The Rope Bat Hitting Drills
   • Use THESE Hitting Drills (to instantl...

Connection Ball Hitting Drills
   • Connection Ball Hitting Drills for a ...

=====================================

UGOPROBASEBALL BEST SELLERS

🏓Mini Whiffle Ball Pitching Machine (with Bonuses!)
Personal Pitcher Pro Machine Only - https://ugoprobaseball.com/product/pe...
Ultimate Bundle - https://ugoprobaseball.com/product/th...
MaxBP Original - https://ugoprobaseball.com/product/ma...
MaxBP Pro - https://ugoprobaseball.com/product/ma...

🧤Mini Whiffle Ball Training Glove - https://ugoprobaseball.com/product/we...

🥊Best Baseball Training Gloves! - https://ugoprobaseball.com/product-ca...

🧋Get Your CagePro Tee Here: Best Batting Tee Ever! - https://ugoprobaseball.com/product/th...

🔥BRAND NEW:  We now have 5 sizes available of PORTABLE PITCHING MOUNDS! (with FREE SHIPPING!!!)
Get yours here - https://ugoprobaseball.com/product/po...

⚾️3 Sizes of the Portable Pitching Mounds are Available in the Pro Model with a 1/4 Thick Black Rubber Stall Mat Topper!
Get Yours Here - https://ugoprobaseball.com/product/po...

👑Get your KING OF THE HILL Pitching Trainer (with free video training series & free shipping) today at:
Pro Model - https://ugoprobaseball.com/product/ki...
Standard Model - https://ugoprobaseball.com/product/ki...

📐NEW! Catcher Receiving Ramp - https://ugoprobaseball.com/product/ca...

🎽Check out our collection of Jersey Shadow Box Displays on Sale!
XDeep - https://ugoprobaseball.com/product/ex...
XLarge - https://ugoprobaseball.com/product/xl...

🛠For more great baseball training tools, gloves, pitching aids, hitting aids, and so much more, check out https://ugoprobaseball.com/ for great deals and bonuses with your orders!

💪My Baseball Training Programs - https://www.baseballtrainingprograms.com

➡️My Baseball Blog - https://www.yougoprobaseball.com

=====================================

00:00 How to stay Connected Intro
00:48 What Is a connected swing
02:40 Why young hitters swing & miss
03:10 The Flag Pole Analogy
03:45 Take your Hands to the ball?
05:00 Translating coaching terminology
06:45 Baseball Hitting Drills For Connection
07:32 Turn to Slot Hitting Drill
09:10 Backside Barrier Hitting Drill
10:57 Rear Arm Iso Hitting Drill
12:10 Boxing Analogy
14:02 Follow Josh Cathcart Hitting Done Right

=====================================

🎥Video Production by Studio Nine 13 - https://studionine13.com ����

=====================================

🙏🏻 Thanks so much for watching!  If you've got any questions or comments about connection or baseball hitting drills, hop down below and let's chat there!",https://i.ytimg.com/vi/8o2uXYng8h0/maxresdefault.jpg,"fix your disconnected swing 3 hitting drills to guarantee youre swinging the right way  check out all of coach josh cathcarts stuff at his website httpshittingdonerightcom and follow him on social media hittingdonerighthdr

you may remember him as the baseball doctor but hes now known as hitting done right on all of the socials but in this video coach josh cathcart shares with us how to stay connected with the baseball swing and shares some baseball hitting drills to stay connected



subscribe to yougoprobaseball youtube channel here  httpswwwyoutubecomyougoprosub



check out some of coach josh cathcarts other hitting videos we did together here

the rope bat hitting drills
    use these hitting drills to instantl

connection ball hitting drills
    connection ball hitting drills for a



ugoprobaseball best sellers

mini whiffle ball pitching machine with bonuses
personal pitcher pro machine only  httpsugoprobaseballcomproductpe
ultimate bundle  httpsugoprobaseballcomproductth
maxbp original  httpsugoprobaseballcomproductma
maxbp pro  httpsugoprobaseballcomproductma

mini whiffle ball training glove  httpsugoprobaseballcomproductwe

best baseball training gloves  httpsugoprobaseballcomproductca

get your cagepro tee here best batting tee ever  httpsugoprobaseballcomproductth

brand new  we now have 5 sizes available of portable pitching mounds with free shipping
get yours here  httpsugoprobaseballcomproductpo

3 sizes of the portable pitching mounds are available in the pro model with a 14 thick black rubber stall mat topper
get yours here  httpsugoprobaseballcomproductpo

get your king of the hill pitching trainer with free video training series  free shipping today at
pro model  httpsugoprobaseballcomproductki
standard model  httpsugoprobaseballcomproductki

new catcher receiving ramp  httpsugoprobaseballcomproductca

check out our collection of jersey shadow box displays on sale
xdeep  httpsugoprobaseballcomproductex
xlarge  httpsugoprobaseballcomproductxl

for more great baseball training tools gloves pitching aids hitting aids and so much more check out httpsugoprobaseballcom for great deals and bonuses with your orders

my baseball training programs  httpswwwbaseballtrainingprogramscom

my baseball blog  httpswwwyougoprobaseballcom



0000 how to stay connected intro
0048 what is a connected swing
0240 why young hitters swing  miss
0310 the flag pole analogy
0345 take your hands to the ball
0500 translating coaching terminology
0645 baseball hitting drills for connection
0732 turn to slot hitting drill
0910 backside barrier hitting drill
1057 rear arm iso hitting drill
1210 boxing analogy
1402 follow josh cathcart hitting done right



video production by studio nine 13  httpsstudionine13com



 thanks so much for watching  if youve got any questions or comments about connection or baseball hitting drills hop down below and lets chat there","0000, arm, backside, ball, baseball, bat, best, box, cathcart, cathcarts, check, coach, coaching, connection, deals, disconnected, drill, drills, follow, great, hands, hes, hitters, hitting, hop, httpshittingdonerightcom, intro, iso, josh, king, lets, mat, miss, personal, pitching, pole, pro, questions, rear, remember, right, rope, shares, slot, stay, swing, tee, today, training, turn, use, video, watching, way, young, youre, youtube"
